2026-03-11 15:42:16 | ai_engine | INFO | AI Engine ready (using Groq)
2026-03-11 23:07:40 | ai_engine | INFO |   Provider added: Groq
2026-03-11 23:07:40 | ai_engine | INFO | AI Engine ready with 2 providers
2026-03-11 23:07:41 | extras | INFO | Generating This Day in History...
2026-03-11 23:07:42 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:07:45 | extras | INFO | Generating Word of the Day...
2026-03-11 23:07:47 | extras | INFO | Generating Exam Countdown...
2026-03-11 23:07:47 | extras | INFO | Generating Comparison Table...
2026-03-11 23:07:50 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 23:07:52 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 17, 37, 51, tzinfo=<UTC>), delete_chat_photo=False, entities=(MessageEntity(length=17, offset=1467, type=<MessageEntityType.HASHTAG>), MessageEntity(length=5, offset=1485, type=<MessageEntityType.HASHTAG>), MessageEntity(length=10, offset=1491, type=<MessageEntityType.HASHTAG>)), group_chat_created=False, has_protected_content=True, message_id=45, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text="📜  <b>THIS DAY IN HISTORY</b>\n📅  <b>11 March 2026</b>\n━━━━━━━━━━━━━━━━━━━━━━━━━━━\n\n1930 - The Simon Commission, a British commission to review the constitutional reforms in India, arrived in Bombay, marking the beginning of the Indian independence movement.\n\n1946 - The Interim Government of India, led by Jawaharlal Nehru as the Vice President, took office, marking a significant step towards Indian independence.\n\n1971 - The Indo-Pakistani War broke out, resulting in the liberation of Bangladesh from Pakistani rule.\n\n1984 - The Bhopal Disaster occurred, a gas leak from a Union Carbide pesticide plant in Bhopal, India, resulting in one of the world's worst industrial disasters.\n\n1993 - The Bombay serial blasts occurred, a series of 13 coordinated bomb blasts in Mumbai, India, killing 257 people.\n\n1917 - The Russian Revolution began, marking the overthrow of the Russian monarchy and the rise of the Bolsheviks.\n\n1938 - The Anschluss, the annexation of Austria by Nazi Germany, took place, marking a significant step towards World War II.\n\n1965 - The first Gemini spacecraft, Gemini 3, was launched by NASA, marking a significant milestone in the US space program.\n\nEXAM TIP: The Bhopal Disaster is most frequently asked due to its significance in Indian history and its impact on the environment, making it a relevant topic for UPSC and SSC exams.\n\n━━━━━━━━━━━━━━━━━━━━━━━━━━━\n💡 <i>History repeats in exams. Learn from it!</i>\n━━━━━━━━━━━━━━━━━━━━━━━━━━━\n#ThisDayInHistory #UPSC #GovtExams")
2026-03-11 23:07:52 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 23:07:56 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 23:07:56 | telegram | ERROR | Send text error: Unknown error in HTTP implementation: RuntimeError('Event loop is closed')
2026-03-11 23:07:59 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 23:08:00 | telegram.Bot | DEBUG | Message(author_signature='Current Affairs', channel_chat_created=False, chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), date=datetime.datetime(2026, 3, 11, 17, 38, tzinfo=<UTC>), delete_chat_photo=False, entities=(MessageEntity(length=14, offset=497, type=<MessageEntityType.HASHTAG>), MessageEntity(length=5, offset=512, type=<MessageEntityType.HASHTAG>), MessageEntity(length=11, offset=518, type=<MessageEntityType.HASHTAG>)), group_chat_created=False, has_protected_content=True, message_id=46, sender_chat=Chat(id=-1003460978194, title='Kansiri', type=<ChatType.CHANNEL>, username='kansiri_daily_updates'), supergroup_chat_created=False, text="⏰  <b>EXAM COUNTDOWN</b>\n📅  <b>11 March 2026</b>\n━━━━━━━━━━━━━━━━━━━━━━━━━━━\n\n  Exam dates will be updated soon!\n\n━━━━━━━━━━━━━━━━━━━━━━━━━━━\n\n🎯 <b>Today's Strategy Tip:</b>\n<i>Make short notes of today's news. Use keywords, not full sentences. Review them weekly.</i>\n\n━━━━━━━━━━━━━━━━━━━━━━━━━━━\n\n📋 <b>Daily Checklist:</b>\n  ☐ Read today's current affairs\n  ☐ Attempt today's quiz\n  ☐ Revise 1 static GK topic\n  ☐ Solve 30 previous year MCQs\n  ☐ Read 1 editorial\n\n━━━━━━━━━━━━━━━━━━━━━━━━━━━\n#ExamCountdown #UPSC #Motivation")
2026-03-11 23:08:00 | telegram.Bot | DEBUG | Exiting: send_message
2026-03-11 23:08:04 | telegram.Bot | DEBUG | Entering: send_message
2026-03-11 23:08:04 | telegram | ERROR | Send text error: Unknown error in HTTP implementation: RuntimeError('Event loop is closed')
2026-03-11 23:08:07 | ai_engine | INFO |   Provider added: Google Gemini
2026-03-11 23:08:07 | ai_engine | INFO |   Provider added: Groq
2026-03-11 23:08:07 | ai_engine | INFO | AI Engine ready with 2 providers
2026-03-11 23:08:19 | ai_engine | INFO |   Provider added: Google Gemini
2026-03-11 23:08:19 | ai_engine | INFO |   Provider added: Groq
2026-03-11 23:08:19 | ai_engine | INFO | AI Engine ready with 2 providers
2026-03-11 23:08:20 | ai_engine | INFO |   Provider added: Google Gemini
2026-03-11 23:08:20 | ai_engine | INFO |   Provider added: Groq
2026-03-11 23:08:20 | ai_engine | INFO | AI Engine ready with 2 providers
2026-03-11 23:08:22 | ai_engine | INFO |   Provider added: Google Gemini
2026-03-11 23:08:22 | ai_engine | INFO |   Provider added: Groq
2026-03-11 23:08:22 | ai_engine | INFO | AI Engine ready with 2 providers
2026-03-11 23:08:23 | scraper | INFO | Starting news collection from 21 sources...
2026-03-11 23:08:23 | scraper | INFO | Reading: The Hindu - National
2026-03-11 23:08:38 | scraper | INFO |    Got 15 articles from The Hindu - National
2026-03-11 23:08:38 | scraper | INFO | Reading: The Hindu - International
2026-03-11 23:08:54 | scraper | INFO |    Got 15 articles from The Hindu - International
2026-03-11 23:08:54 | scraper | INFO | Reading: The Hindu - Economy
2026-03-11 23:09:10 | scraper | INFO |    Got 15 articles from The Hindu - Economy
2026-03-11 23:09:10 | scraper | INFO | Reading: The Hindu - Science
2026-03-11 23:09:25 | scraper | INFO |    Got 15 articles from The Hindu - Science
2026-03-11 23:09:25 | scraper | INFO | Reading: The Hindu - Environment
2026-03-11 23:09:40 | scraper | INFO |    Got 15 articles from The Hindu - Environment
2026-03-11 23:09:40 | scraper | INFO | Reading: Indian Express - India
2026-03-11 23:09:59 | scraper | INFO |    Got 15 articles from Indian Express - India
2026-03-11 23:09:59 | scraper | INFO | Reading: Indian Express - Economy
2026-03-11 23:10:17 | scraper | INFO |    Got 15 articles from Indian Express - Economy
2026-03-11 23:10:17 | scraper | INFO | Reading: PIB India
2026-03-11 23:10:18 | scraper | WARNING |    No articles found in PIB India
2026-03-11 23:10:18 | scraper | INFO | Reading: Down To Earth
2026-03-11 23:10:19 | scraper | WARNING |    No articles found in Down To Earth
2026-03-11 23:10:19 | scraper | INFO | Reading: Livemint Economy
2026-03-11 23:10:35 | scraper | INFO |    Got 15 articles from Livemint Economy
2026-03-11 23:10:35 | scraper | INFO | Reading: Times of India
2026-03-11 23:10:53 | scraper | INFO |    Got 15 articles from Times of India
2026-03-11 23:10:53 | scraper | INFO | Reading: Deccan Herald - Karnataka
2026-03-11 23:10:54 | scraper | WARNING |    No articles found in Deccan Herald - Karnataka
2026-03-11 23:10:54 | scraper | INFO | Reading: Deccan Herald - Bengaluru
2026-03-11 23:10:55 | scraper | WARNING |    No articles found in Deccan Herald - Bengaluru
2026-03-11 23:10:55 | scraper | INFO | Reading: Deccan Herald - National
2026-03-11 23:10:56 | scraper | WARNING |    No articles found in Deccan Herald - National
2026-03-11 23:10:56 | scraper | INFO | Reading: Deccan Herald - Business
2026-03-11 23:10:57 | scraper | WARNING |    No articles found in Deccan Herald - Business
2026-03-11 23:10:57 | scraper | INFO | Reading: Deccan Herald - Science
2026-03-11 23:10:57 | scraper | WARNING |    No articles found in Deccan Herald - Science
2026-03-11 23:10:57 | scraper | INFO | Reading: The Hindu - Karnataka
2026-03-11 23:11:13 | scraper | INFO |    Got 15 articles from The Hindu - Karnataka
2026-03-11 23:11:13 | scraper | INFO | Reading: Indian Express - Bangalore
2026-03-11 23:11:32 | scraper | INFO |    Got 15 articles from Indian Express - Bangalore
2026-03-11 23:11:32 | scraper | INFO | Reading: Times of India - Bengaluru
2026-03-11 23:11:32 | scraper | WARNING |    No articles found in Times of India - Bengaluru
2026-03-11 23:11:32 | scraper | INFO | Reading: The New Indian Express - Karnataka
2026-03-11 23:11:34 | scraper | WARNING |    No articles found in The New Indian Express - Karnataka
2026-03-11 23:11:34 | scraper | INFO | Reading: Bangalore Mirror
2026-03-11 23:11:34 | scraper | WARNING |    No articles found in Bangalore Mirror
2026-03-11 23:11:34 | scraper | INFO |    Removed 9 duplicate articles
2026-03-11 23:11:34 | scraper | INFO | Total unique articles: 156
2026-03-11 23:11:34 | scraper | INFO | Saved to: C:\Users\giri8\Projects\govt-exam-bot\data\raw_news\raw_news_2026-03-11.json
2026-03-11 23:11:34 | excel | INFO | Saving 156 scraped articles to Excel...
2026-03-11 23:11:35 | excel | INFO |    Saved to: C:\Users\giri8\Projects\govt-exam-bot\data\excel_reports\daily_report_2026-03-11.xlsx
2026-03-11 23:11:35 | filter | INFO | Filtering 156 articles...
2026-03-11 23:11:35 | filter | INFO | [1/156] Minister urged to expedite construction work on medical coll...
2026-03-11 23:11:35 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:11:38 | filter | INFO |    YES [Government Schemes] Importance: 7/10
2026-03-11 23:11:38 | filter | INFO | [2/156] ED attaches properties worth ₹1.44 crore in misappropriation...
2026-03-11 23:11:40 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:11:40 | filter | INFO | [3/156] Parliament likely to take up Bill to codify IPS deputation i...
2026-03-11 23:11:43 | filter | INFO |    YES [Polity & Governance] Importance: 7/10
2026-03-11 23:11:43 | filter | INFO | [4/156] Shivaram Karanth Layout: BDA to seek court’s permission to c...
2026-03-11 23:11:45 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:11:45 | filter | INFO | [5/156] Government plans to raise income limit for post-matric schol...
2026-03-11 23:11:48 | filter | INFO |    YES [Government Schemes] Importance: 7/10
2026-03-11 23:11:48 | filter | INFO | [6/156] Karnataka High Court notice on plea against scheme for regul...
2026-03-11 23:11:51 | filter | INFO |    YES [Polity & Governance] Importance: 7/10
2026-03-11 23:11:51 | filter | INFO | [7/156] DMK betrayed mandate given by T.N. people in 2021, says PM M...
2026-03-11 23:11:53 | filter | INFO |    YES [Polity & Governance] Importance: 8/10
2026-03-11 23:11:53 | filter | INFO | [8/156] APSSDC, OMCAP sign MoU with Apollo MedSkills to facilitate o...
2026-03-11 23:11:56 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:11:56 | filter | INFO | [9/156] Speaker forced to act according to government wishes: Opposi...
2026-03-11 23:11:58 | filter | INFO |    YES [Polity & Governance] Importance: 8/10
2026-03-11 23:11:58 | filter | INFO | [10/156] LPG cylinder shortage: Bengaluru hotels switch to induction,...
2026-03-11 23:12:00 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:12:00 | filter | INFO | [11/156] India must diversify energy sources as oil markets turn vola...
2026-03-11 23:12:00 | filter | DEBUG |    Skipped: Contains 'ipl'
2026-03-11 23:12:00 | filter | INFO | [12/156] Supreme Court judge distinguishes between active and passive...
2026-03-11 23:12:03 | filter | INFO |    YES [Polity & Governance] Importance: 7/10
2026-03-11 23:12:03 | filter | INFO | [13/156] Exclusion of Kerala Public Works Minister from PM’s event st...
2026-03-11 23:12:03 | filter | DEBUG |    Skipped: Contains 'ipl'
2026-03-11 23:12:03 | filter | INFO | [14/156] Raichur bandh call seeking internal quota for SCs gets good ...
2026-03-11 23:12:05 | filter | INFO |    YES [Polity & Governance] Importance: 7/10
2026-03-11 23:12:05 | filter | INFO | [15/156] New EPS rules leave out clause on higher pension...
2026-03-11 23:12:08 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:12:08 | filter | INFO | [16/156] Iran police chief says anti-government protesters treated as...
2026-03-11 23:12:10 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:12:15 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:12:17 | filter | INFO |    YES [Polity & Governance] Importance: 8/10
2026-03-11 23:12:17 | filter | INFO | [17/156] U.S. has ‘practically nothing left to target’ in Iran, says ...
2026-03-11 23:12:20 | filter | INFO |    YES [International Relations] Importance: 7/10
2026-03-11 23:12:20 | filter | INFO | [18/156] Afghan Govt says three civilians killed by Pakistani shellin...
2026-03-11 23:12:22 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:12:27 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:12:29 | filter | INFO |    YES [International Relations] Importance: 8/10
2026-03-11 23:12:29 | filter | INFO | [19/156] Kremlin says Britain was involved in Ukraine’s missile strik...
2026-03-11 23:12:32 | filter | INFO |    YES [International Relations] Importance: 8/10
2026-03-11 23:12:32 | filter | INFO | [20/156] Poland to seek help from two other countries in Epstein inve...
2026-03-11 23:12:34 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:12:39 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:12:42 | filter | INFO |    YES [International Relations] Importance: 7/10
2026-03-11 23:12:42 | filter | INFO | [21/156] ‘Targeting mistake’ led to U.S. missile strike on Iranian sc...
2026-03-11 23:12:44 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:12:48 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:12:51 | filter | INFO |    YES [International Relations] Importance: 8/10
2026-03-11 23:12:51 | filter | INFO | [22/156] Released U.K. files reveal concerns on Mandelson's appointme...
2026-03-11 23:12:51 | filter | DEBUG |    Skipped: Contains 'ipl'
2026-03-11 23:12:51 | filter | INFO | [23/156] 28 Indian vessels with 778 seafarers onboard stuck in Persia...
2026-03-11 23:12:53 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:12:53 | filter | INFO | [24/156] Iran’s new Supreme Leader injured but ‘safe’, officials say...
2026-03-11 23:12:56 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:13:00 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:13:03 | filter | INFO |    YES [International Relations] Importance: 8/10
2026-03-11 23:13:03 | filter | INFO | [25/156] Nepal's RSP gets highest number of votes under proportional ...
2026-03-11 23:13:05 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:13:10 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:13:12 | filter | INFO |    YES [Polity & Governance] Importance: 8/10
2026-03-11 23:13:12 | filter | INFO | [26/156] White House area shut down after van breaches security barri...
2026-03-11 23:13:15 | filter | INFO |    YES [9. Defense & Security] Importance: 7/10
2026-03-11 23:13:15 | filter | INFO | [27/156] India-bound Thai-flagged cargo ship attacked in Strait of Ho...
2026-03-11 23:13:17 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:13:22 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:13:24 | filter | INFO |    YES [International Relations] Importance: 7/10
2026-03-11 23:13:24 | filter | INFO | [28/156] Germany, Japan to unblock oil reserves as G-7 stands ‘ready’...
2026-03-11 23:13:24 | filter | DEBUG |    Skipped: Contains 'ipl'
2026-03-11 23:13:24 | filter | INFO | [29/156] A supermajority for RSP leaves Nepal’s Parliament with weake...
2026-03-11 23:13:27 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:13:31 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:13:34 | filter | INFO |    YES [Polity & Governance] Importance: 8/10
2026-03-11 23:13:34 | filter | INFO | [30/156] Iran says it will target U.S.-Israeli economic, banking inte...
2026-03-11 23:13:36 | filter | INFO |    YES [International Relations] Importance: 7/10
2026-03-11 23:13:36 | filter | INFO | [31/156] India has overall coal stock of 88 days, confident of meetin...
2026-03-11 23:13:39 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:13:44 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:13:46 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:13:46 | filter | INFO | [32/156] LPG crisis LIVE: Centre directs States to monitor LPG supply...
2026-03-11 23:13:49 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:13:49 | filter | INFO | [33/156] Reliance Industries seeking to maximise LPG output, divert n...
2026-03-11 23:13:51 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:13:55 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:13:58 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:13:58 | filter | INFO | [34/156] The illusion of 41% and a quiet re-engineering of India’s fi...
2026-03-11 23:13:58 | filter | DEBUG |    Skipped: Contains 'ipl'
2026-03-11 23:13:58 | filter | INFO | [35/156] How the U.S.-Israel conflict with Iran is exposing India’s L...
2026-03-11 23:14:00 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:14:05 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:14:07 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:14:07 | filter | INFO | [36/156] Stablecoins increasingly favoured for money laundering, fina...
2026-03-11 23:14:10 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:14:10 | filter | INFO | [37/156] Stock markets rebound tracking drop in crude oil prices, ral...
2026-03-11 23:14:12 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:14:17 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:14:20 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:14:20 | filter | INFO | [38/156] Government seeks Lok Sabha nod for ₹2.81 lakh crore gross ad...
2026-03-11 23:14:22 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:14:26 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:14:29 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:14:29 | filter | INFO | [39/156] India eases rules to allow Chinese investments to enter, set...
2026-03-11 23:14:32 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:14:32 | filter | INFO | [40/156] Centre invokes Essential Commodities Act to prioritise natur...
2026-03-11 23:14:34 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:14:38 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:14:41 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:14:41 | filter | INFO | [41/156] Oil Ministry sets up panel as commercial LPG shortage hits h...
2026-03-11 23:14:44 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:14:44 | filter | INFO | [42/156] India will not raise petrol prices despite global crude head...
2026-03-11 23:14:46 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:14:51 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:14:53 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:14:53 | filter | INFO | [43/156] Iran conflict forces Asian central banks into sharp policy r...
2026-03-11 23:14:55 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:15:00 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:15:03 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:15:03 | filter | INFO | [44/156] U.S. urged India to buy Russian oil already at sea to ease s...
2026-03-11 23:15:05 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:15:05 | filter | INFO | [45/156] Can loss calibrate expectation?...
2026-03-11 23:15:07 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:15:12 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:15:15 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:15:15 | filter | INFO | [46/156] The Rearview Podcast | PC Mahalanobis: India’s First Data Cr...
2026-03-11 23:15:17 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:15:17 | filter | INFO | [47/156] Why can’t anything travel faster than light and what would h...
2026-03-11 23:15:19 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:15:24 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:15:26 | filter | DEBUG |    NO (importance: 0)
2026-03-11 23:15:26 | filter | INFO | [48/156] Scientists rewire bacteria to build ‘designer’ proteins on d...
2026-03-11 23:15:29 | filter | DEBUG |    NO (importance: 0)
2026-03-11 23:15:29 | filter | INFO | [49/156] What is cheaper to cook with, LPG or induction?...
2026-03-11 23:15:31 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:15:36 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:15:39 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:15:39 | filter | INFO | [50/156] Faunal survey in Kerala’s Vazhachal adds 26 species to check...
2026-03-11 23:15:41 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:15:45 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:15:48 | filter | INFO |    YES [Environment & Ecology] Importance: 8/10
2026-03-11 23:15:48 | filter | INFO | [51/156] With lunar missions looming, scientists grow chickpeas in 'm...
2026-03-11 23:15:51 | filter | INFO |    YES [Science & Technology] Importance: 8/10
2026-03-11 23:15:51 | filter | INFO | [52/156] Asteroid YR4 will miss the moon, too, NASA says...
2026-03-11 23:15:53 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:15:58 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:16:00 | filter | DEBUG |    NO (importance: 0)
2026-03-11 23:16:00 | filter | INFO | [53/156] Four astronomy facilities announced in Union Budget to cost ...
2026-03-11 23:16:00 | filter | DEBUG |    Skipped: Contains 'ipl'
2026-03-11 23:16:00 | filter | INFO | [54/156] India’s Project Cheetah must stop importing big cats, say sc...
2026-03-11 23:16:03 | filter | INFO |    YES [Government Schemes] Importance: 7/10
2026-03-11 23:16:03 | filter | INFO | [55/156] HALEU-Thorium fuel unsuitable for Indian nuclear reactors: s...
2026-03-11 23:16:05 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:16:09 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:16:12 | filter | INFO |    YES [Economy] Importance: 7/10
2026-03-11 23:16:12 | filter | INFO | [56/156] We now know why some people had severe blood clots after COV...
2026-03-11 23:16:14 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:16:19 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:16:22 | filter | DEBUG |    NO (importance: 0)
2026-03-11 23:16:22 | filter | INFO | [57/156] Daily Quiz: On firebombings of World War II...
2026-03-11 23:16:24 | filter | DEBUG |    NO (importance: 0)
2026-03-11 23:16:24 | filter | INFO | [58/156] UV camera snaps treetops glowing as thunderstorm passed over...
2026-03-11 23:16:26 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:16:31 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:16:33 | filter | DEBUG |    NO (importance: 0)
2026-03-11 23:16:33 | filter | INFO | [59/156] ISRO and ESA sign agreement for Earth Observation missions...
2026-03-11 23:16:36 | filter | INFO |    YES [Science & Technology] Importance: 7/10
2026-03-11 23:16:36 | filter | INFO | [60/156] Global warming picking up pace, study says...
2026-03-11 23:16:38 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:16:43 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:16:46 | filter | INFO |    YES [Environment & Ecology] Importance: 7/10
2026-03-11 23:16:46 | filter | INFO | [61/156] Why you should not fear snakes: Rom and Zai Whitaker on unde...
2026-03-11 23:16:48 | filter | DEBUG |    NO (importance: 0)
2026-03-11 23:16:48 | filter | INFO | [62/156] Coimbatore’s e-learning initiative on marine life...
2026-03-11 23:16:48 | filter | DEBUG |    Skipped: Contains 'ipl'
2026-03-11 23:16:48 | filter | INFO | [63/156] Women riders from the Northeast champion a cleaner Himalayas...
2026-03-11 23:16:50 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:16:55 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:16:58 | filter | INFO |    YES [Environment & Ecology] Importance: 7/10
2026-03-11 23:16:58 | filter | INFO | [64/156] Committed to protecting the Aravalli hills, says  Bhupender ...
2026-03-11 23:17:00 | filter | INFO |    YES [Polity & Governance] Importance: 7/10
2026-03-11 23:17:00 | filter | INFO | [65/156] Researchers publish first-of-its-kind checklist on fireflies...
2026-03-11 23:17:02 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:17:07 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:17:10 | filter | DEBUG |    NO (importance: 0)
2026-03-11 23:17:10 | filter | INFO | [66/156] MPs demand stricter enforcement of laws to tackle air pollut...
2026-03-11 23:17:12 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:17:16 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:17:19 | filter | INFO |    YES [Environment & Ecology] Importance: 7/10
2026-03-11 23:17:19 | filter | INFO | [67/156] Cheetahs moving from Kuno to Rajasthan show ‘natural territo...
2026-03-11 23:17:22 | filter | INFO |    YES [Environment & Ecology] Importance: 7/10
2026-03-11 23:17:22 | filter | INFO | [68/156] What is the state of the environment in India? | Explained...
2026-03-11 23:17:24 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:17:28 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:17:31 | filter | INFO |    YES [Environment & Ecology] Importance: 7/10
2026-03-11 23:17:31 | filter | INFO | [69/156] The dangers of AI animal “slop” videos | Explained...
2026-03-11 23:17:33 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:17:38 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:17:40 | filter | DEBUG |    NO (importance: 0)
2026-03-11 23:17:40 | filter | INFO | [70/156] Trapped in toxicity: Residents of Visakhapatnam’s Gajuwaka s...
2026-03-11 23:17:43 | filter | INFO |    YES [Environment & Ecology] Importance: 7/10
2026-03-11 23:17:43 | filter | INFO | [71/156] Reports of ‘captive’ civilians spark fresh Naga-Kuki tension...
2026-03-11 23:17:45 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:17:50 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:17:53 | filter | INFO |    YES [Polity & Governance] Importance: 7/10
2026-03-11 23:17:53 | filter | INFO | [72/156] ‘How will he speak from Germany?’: Amit Shah attacks Rahul G...
2026-03-11 23:17:55 | filter | INFO |    YES [Polity & Governance] Importance: 8/10
2026-03-11 23:17:55 | filter | INFO | [73/156] With fewer than 10 Kurumba artists left, a 3,000-year tradit...
2026-03-11 23:17:57 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:18:02 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:18:05 | filter | INFO |    YES [Social Issues] Importance: 8/10
2026-03-11 23:18:05 | filter | INFO | [74/156] West Asia crisis a reminder for self-reliance, energy growth...
2026-03-11 23:18:07 | ai_engine | INFO |   Switching: Groq -> Gemini
2026-03-11 23:18:11 | ai_engine | INFO |   Switching: Gemini -> Groq
2026-03-11 23:18:14 | filter | INFO |    YES [Economy] Importance: 7/10
